"","ID","N","distribution","mean","sd","df"
"512",512,20,"Chi-Squared",6,3.46410161513775,6
"513",513,20,"Normal",0,1.18321595661992,NA
"514",514,20,"Normal",0,1.18321595661992,NA
"515",515,20,"Normal",0,1.18321595661992,NA
"516",516,20,"Normal",0,1.18321595661992,NA
"517",517,20,"T",0,1.18321595661992,7
"518",518,20,"Exponential",1.18321595661992,1.18321595661992,NA
"519",519,20,"Log-Normal",2.01375270747048,1.18321595661992,NA
"520",520,20,"Chi-Squared",7,3.74165738677394,7
"521",521,30,"Normal",0,1.73205080756888,NA
"522",522,30,"Normal",0,1.73205080756888,NA
"523",523,30,"Normal",0,1.73205080756888,NA
"524",524,30,"Normal",0,1.73205080756888,NA
"525",525,30,"T",0,1.73205080756888,3
"526",526,30,"Exponential",1.73205080756888,1.73205080756888,NA
"527",527,30,"Log-Normal",4.48168907033806,1.73205080756888,NA
"528",528,30,"Chi-Squared",3,2.44948974278318,3
"529",529,30,"Normal",0,1.4142135623731,NA
"530",530,30,"Normal",0,1.4142135623731,NA
"531",531,30,"Normal",0,1.4142135623731,NA
"532",532,30,"Normal",0,1.4142135623731,NA
"533",533,30,"T",0,1.4142135623731,4
"534",534,30,"Exponential",1.4142135623731,1.4142135623731,NA
"535",535,30,"Log-Normal",2.71828182845905,1.4142135623731,NA
"536",536,30,"Chi-Squared",4,2.82842712474619,4
"537",537,30,"Normal",0,1.29099444873581,NA
"538",538,30,"Normal",0,1.29099444873581,NA
"539",539,30,"Normal",0,1.29099444873581,NA
"540",540,30,"Normal",0,1.29099444873581,NA
"541",541,30,"T",0,1.29099444873581,5
"542",542,30,"Exponential",1.29099444873581,1.29099444873581,NA
"543",543,30,"Log-Normal",2.30097589089283,1.29099444873581,NA
"544",544,30,"Chi-Squared",5,3.16227766016838,5
"545",545,30,"Normal",0,1.22474487139159,NA
"546",546,30,"Normal",0,1.22474487139159,NA
"547",547,30,"Normal",0,1.22474487139159,NA
"548",548,30,"Normal",0,1.22474487139159,NA
"549",549,30,"T",0,1.22474487139159,6
"550",550,30,"Exponential",1.22474487139159,1.22474487139159,NA
"551",551,30,"Log-Normal",2.11700001661267,1.22474487139159,NA
"552",552,30,"Chi-Squared",6,3.46410161513775,6
"553",553,30,"Normal",0,1.18321595661992,NA
"554",554,30,"Normal",0,1.18321595661992,NA
"555",555,30,"Normal",0,1.18321595661992,NA
"556",556,30,"Normal",0,1.18321595661992,NA
"557",557,30,"T",0,1.18321595661992,7
"558",558,30,"Exponential",1.18321595661992,1.18321595661992,NA
"559",559,30,"Log-Normal",2.01375270747048,1.18321595661992,NA
"560",560,30,"Chi-Squared",7,3.74165738677394,7
"561",561,40,"Normal",0,1.73205080756888,NA
"562",562,40,"Normal",0,1.73205080756888,NA
"563",563,40,"Normal",0,1.73205080756888,NA
"564",564,40,"Normal",0,1.73205080756888,NA
"565",565,40,"T",0,1.73205080756888,3
"566",566,40,"Exponential",1.73205080756888,1.73205080756888,NA
"567",567,40,"Log-Normal",4.48168907033806,1.73205080756888,NA
"568",568,40,"Chi-Squared",3,2.44948974278318,3
"569",569,40,"Normal",0,1.4142135623731,NA
"570",570,40,"Normal",0,1.4142135623731,NA
"571",571,40,"Normal",0,1.4142135623731,NA
"572",572,40,"Normal",0,1.4142135623731,NA
"573",573,40,"T",0,1.4142135623731,4
"574",574,40,"Exponential",1.4142135623731,1.4142135623731,NA
"575",575,40,"Log-Normal",2.71828182845905,1.4142135623731,NA
"576",576,40,"Chi-Squared",4,2.82842712474619,4
"577",577,40,"Normal",0,1.29099444873581,NA
"578",578,40,"Normal",0,1.29099444873581,NA
"579",579,40,"Normal",0,1.29099444873581,NA
"580",580,40,"Normal",0,1.29099444873581,NA
"581",581,40,"T",0,1.29099444873581,5
"582",582,40,"Exponential",1.29099444873581,1.29099444873581,NA
"583",583,40,"Log-Normal",2.30097589089283,1.29099444873581,NA
"584",584,40,"Chi-Squared",5,3.16227766016838,5
"585",585,40,"Normal",0,1.22474487139159,NA
"586",586,40,"Normal",0,1.22474487139159,NA
"587",587,40,"Normal",0,1.22474487139159,NA
"588",588,40,"Normal",0,1.22474487139159,NA
"589",589,40,"T",0,1.22474487139159,6
"590",590,40,"Exponential",1.22474487139159,1.22474487139159,NA
"591",591,40,"Log-Normal",2.11700001661267,1.22474487139159,NA
"592",592,40,"Chi-Squared",6,3.46410161513775,6
"593",593,40,"Normal",0,1.18321595661992,NA
"594",594,40,"Normal",0,1.18321595661992,NA
"595",595,40,"Normal",0,1.18321595661992,NA
"596",596,40,"Normal",0,1.18321595661992,NA
"597",597,40,"T",0,1.18321595661992,7
"598",598,40,"Exponential",1.18321595661992,1.18321595661992,NA
"599",599,40,"Log-Normal",2.01375270747048,1.18321595661992,NA
"600",600,40,"Chi-Squared",7,3.74165738677394,7
"601",601,50,"Normal",0,1.73205080756888,NA
"602",602,50,"Normal",0,1.73205080756888,NA
"603",603,50,"Normal",0,1.73205080756888,NA
"604",604,50,"Normal",0,1.73205080756888,NA
"605",605,50,"T",0,1.73205080756888,3
"606",606,50,"Exponential",1.73205080756888,1.73205080756888,NA
"607",607,50,"Log-Normal",4.48168907033806,1.73205080756888,NA
"608",608,50,"Chi-Squared",3,2.44948974278318,3
"609",609,50,"Normal",0,1.4142135623731,NA
"610",610,50,"Normal",0,1.4142135623731,NA
"611",611,50,"Normal",0,1.4142135623731,NA
"612",612,50,"Normal",0,1.4142135623731,NA
"613",613,50,"T",0,1.4142135623731,4
"614",614,50,"Exponential",1.4142135623731,1.4142135623731,NA
"615",615,50,"Log-Normal",2.71828182845905,1.4142135623731,NA
"616",616,50,"Chi-Squared",4,2.82842712474619,4
"617",617,50,"Normal",0,1.29099444873581,NA
"618",618,50,"Normal",0,1.29099444873581,NA
"619",619,50,"Normal",0,1.29099444873581,NA
"620",620,50,"Normal",0,1.29099444873581,NA
"621",621,50,"T",0,1.29099444873581,5
"622",622,50,"Exponential",1.29099444873581,1.29099444873581,NA
"623",623,50,"Log-Normal",2.30097589089283,1.29099444873581,NA
"624",624,50,"Chi-Squared",5,3.16227766016838,5
"625",625,50,"Normal",0,1.22474487139159,NA
"626",626,50,"Normal",0,1.22474487139159,NA
"627",627,50,"Normal",0,1.22474487139159,NA
"628",628,50,"Normal",0,1.22474487139159,NA
"629",629,50,"T",0,1.22474487139159,6
"630",630,50,"Exponential",1.22474487139159,1.22474487139159,NA
"631",631,50,"Log-Normal",2.11700001661267,1.22474487139159,NA
"632",632,50,"Chi-Squared",6,3.46410161513775,6
"633",633,50,"Normal",0,1.18321595661992,NA
"634",634,50,"Normal",0,1.18321595661992,NA
"635",635,50,"Normal",0,1.18321595661992,NA
"636",636,50,"Normal",0,1.18321595661992,NA
"637",637,50,"T",0,1.18321595661992,7
"638",638,50,"Exponential",1.18321595661992,1.18321595661992,NA
"639",639,50,"Log-Normal",2.01375270747048,1.18321595661992,NA
"640",640,50,"Chi-Squared",7,3.74165738677394,7
"641",641,20,"Normal",0,1.73205080756888,NA
"642",642,20,"Normal",0,1.73205080756888,NA
"643",643,20,"Normal",0,1.73205080756888,NA
"644",644,20,"Normal",0,1.73205080756888,NA
"645",645,20,"T",0,1.73205080756888,3
"646",646,20,"Exponential",1.73205080756888,1.73205080756888,NA
"647",647,20,"Log-Normal",4.48168907033806,1.73205080756888,NA
"648",648,20,"Chi-Squared",3,2.44948974278318,3
"649",649,20,"Normal",0,1.4142135623731,NA
"650",650,20,"Normal",0,1.4142135623731,NA
"651",651,20,"Normal",0,1.4142135623731,NA
"652",652,20,"Normal",0,1.4142135623731,NA
"653",653,20,"T",0,1.4142135623731,4
"654",654,20,"Exponential",1.4142135623731,1.4142135623731,NA
"655",655,20,"Log-Normal",2.71828182845905,1.4142135623731,NA
"656",656,20,"Chi-Squared",4,2.82842712474619,4
"657",657,20,"Normal",0,1.29099444873581,NA
"658",658,20,"Normal",0,1.29099444873581,NA
"659",659,20,"Normal",0,1.29099444873581,NA
"660",660,20,"Normal",0,1.29099444873581,NA
"661",661,20,"T",0,1.29099444873581,5
"662",662,20,"Exponential",1.29099444873581,1.29099444873581,NA
"663",663,20,"Log-Normal",2.30097589089283,1.29099444873581,NA
"664",664,20,"Chi-Squared",5,3.16227766016838,5
"665",665,20,"Normal",0,1.22474487139159,NA
"666",666,20,"Normal",0,1.22474487139159,NA
"667",667,20,"Normal",0,1.22474487139159,NA
"668",668,20,"Normal",0,1.22474487139159,NA
"669",669,20,"T",0,1.22474487139159,6
"670",670,20,"Exponential",1.22474487139159,1.22474487139159,NA
"671",671,20,"Log-Normal",2.11700001661267,1.22474487139159,NA
"672",672,20,"Chi-Squared",6,3.46410161513775,6
"673",673,20,"Normal",0,1.18321595661992,NA
"674",674,20,"Normal",0,1.18321595661992,NA
"675",675,20,"Normal",0,1.18321595661992,NA
"676",676,20,"Normal",0,1.18321595661992,NA
"677",677,20,"T",0,1.18321595661992,7
"678",678,20,"Exponential",1.18321595661992,1.18321595661992,NA
"679",679,20,"Log-Normal",2.01375270747048,1.18321595661992,NA
"680",680,20,"Chi-Squared",7,3.74165738677394,7
"681",681,30,"Normal",0,1.73205080756888,NA
"682",682,30,"Normal",0,1.73205080756888,NA
"683",683,30,"Normal",0,1.73205080756888,NA
"684",684,30,"Normal",0,1.73205080756888,NA
"685",685,30,"T",0,1.73205080756888,3
"686",686,30,"Exponential",1.73205080756888,1.73205080756888,NA
"687",687,30,"Log-Normal",4.48168907033806,1.73205080756888,NA
"688",688,30,"Chi-Squared",3,2.44948974278318,3
"689",689,30,"Normal",0,1.4142135623731,NA
"690",690,30,"Normal",0,1.4142135623731,NA
"691",691,30,"Normal",0,1.4142135623731,NA
"692",692,30,"Normal",0,1.4142135623731,NA
"693",693,30,"T",0,1.4142135623731,4
"694",694,30,"Exponential",1.4142135623731,1.4142135623731,NA
"695",695,30,"Log-Normal",2.71828182845905,1.4142135623731,NA
"696",696,30,"Chi-Squared",4,2.82842712474619,4
"697",697,30,"Normal",0,1.29099444873581,NA
"698",698,30,"Normal",0,1.29099444873581,NA
"699",699,30,"Normal",0,1.29099444873581,NA
"700",700,30,"Normal",0,1.29099444873581,NA
"701",701,30,"T",0,1.29099444873581,5
"702",702,30,"Exponential",1.29099444873581,1.29099444873581,NA
"703",703,30,"Log-Normal",2.30097589089283,1.29099444873581,NA
"704",704,30,"Chi-Squared",5,3.16227766016838,5
"705",705,30,"Normal",0,1.22474487139159,NA
"706",706,30,"Normal",0,1.22474487139159,NA
"707",707,30,"Normal",0,1.22474487139159,NA
"708",708,30,"Normal",0,1.22474487139159,NA
"709",709,30,"T",0,1.22474487139159,6
"710",710,30,"Exponential",1.22474487139159,1.22474487139159,NA
"711",711,30,"Log-Normal",2.11700001661267,1.22474487139159,NA
"712",712,30,"Chi-Squared",6,3.46410161513775,6
"713",713,30,"Normal",0,1.18321595661992,NA
"714",714,30,"Normal",0,1.18321595661992,NA
"715",715,30,"Normal",0,1.18321595661992,NA
"716",716,30,"Normal",0,1.18321595661992,NA
"717",717,30,"T",0,1.18321595661992,7
"718",718,30,"Exponential",1.18321595661992,1.18321595661992,NA
"719",719,30,"Log-Normal",2.01375270747048,1.18321595661992,NA
"720",720,30,"Chi-Squared",7,3.74165738677394,7
"721",721,40,"Normal",0,1.73205080756888,NA
"722",722,40,"Normal",0,1.73205080756888,NA
"723",723,40,"Normal",0,1.73205080756888,NA
"724",724,40,"Normal",0,1.73205080756888,NA
"725",725,40,"T",0,1.73205080756888,3
"726",726,40,"Exponential",1.73205080756888,1.73205080756888,NA
"727",727,40,"Log-Normal",4.48168907033806,1.73205080756888,NA
"728",728,40,"Chi-Squared",3,2.44948974278318,3
"729",729,40,"Normal",0,1.4142135623731,NA
"730",730,40,"Normal",0,1.4142135623731,NA
"731",731,40,"Normal",0,1.4142135623731,NA
"732",732,40,"Normal",0,1.4142135623731,NA
"733",733,40,"T",0,1.4142135623731,4
"734",734,40,"Exponential",1.4142135623731,1.4142135623731,NA
"735",735,40,"Log-Normal",2.71828182845905,1.4142135623731,NA
"736",736,40,"Chi-Squared",4,2.82842712474619,4
"737",737,40,"Normal",0,1.29099444873581,NA
"738",738,40,"Normal",0,1.29099444873581,NA
"739",739,40,"Normal",0,1.29099444873581,NA
"740",740,40,"Normal",0,1.29099444873581,NA
"741",741,40,"T",0,1.29099444873581,5
"742",742,40,"Exponential",1.29099444873581,1.29099444873581,NA
"743",743,40,"Log-Normal",2.30097589089283,1.29099444873581,NA
"744",744,40,"Chi-Squared",5,3.16227766016838,5
"745",745,40,"Normal",0,1.22474487139159,NA
"746",746,40,"Normal",0,1.22474487139159,NA
"747",747,40,"Normal",0,1.22474487139159,NA
"748",748,40,"Normal",0,1.22474487139159,NA
"749",749,40,"T",0,1.22474487139159,6
"750",750,40,"Exponential",1.22474487139159,1.22474487139159,NA
"751",751,40,"Log-Normal",2.11700001661267,1.22474487139159,NA
"752",752,40,"Chi-Squared",6,3.46410161513775,6
"753",753,40,"Normal",0,1.18321595661992,NA
"754",754,40,"Normal",0,1.18321595661992,NA
"755",755,40,"Normal",0,1.18321595661992,NA
"756",756,40,"Normal",0,1.18321595661992,NA
"757",757,40,"T",0,1.18321595661992,7
"758",758,40,"Exponential",1.18321595661992,1.18321595661992,NA
"759",759,40,"Log-Normal",2.01375270747048,1.18321595661992,NA
"760",760,40,"Chi-Squared",7,3.74165738677394,7
"761",761,50,"Normal",0,1.73205080756888,NA
"762",762,50,"Normal",0,1.73205080756888,NA
"763",763,50,"Normal",0,1.73205080756888,NA
"764",764,50,"Normal",0,1.73205080756888,NA
"765",765,50,"T",0,1.73205080756888,3
"766",766,50,"Exponential",1.73205080756888,1.73205080756888,NA
"767",767,50,"Log-Normal",4.48168907033806,1.73205080756888,NA
"768",768,50,"Chi-Squared",3,2.44948974278318,3
"769",769,50,"Normal",0,1.4142135623731,NA
"770",770,50,"Normal",0,1.4142135623731,NA
"771",771,50,"Normal",0,1.4142135623731,NA
"772",772,50,"Normal",0,1.4142135623731,NA
"773",773,50,"T",0,1.4142135623731,4
"774",774,50,"Exponential",1.4142135623731,1.4142135623731,NA
"775",775,50,"Log-Normal",2.71828182845905,1.4142135623731,NA
"776",776,50,"Chi-Squared",4,2.82842712474619,4
"777",777,50,"Normal",0,1.29099444873581,NA
"778",778,50,"Normal",0,1.29099444873581,NA
"779",779,50,"Normal",0,1.29099444873581,NA
"780",780,50,"Normal",0,1.29099444873581,NA
"781",781,50,"T",0,1.29099444873581,5
"782",782,50,"Exponential",1.29099444873581,1.29099444873581,NA
"783",783,50,"Log-Normal",2.30097589089283,1.29099444873581,NA
"784",784,50,"Chi-Squared",5,3.16227766016838,5
"785",785,50,"Normal",0,1.22474487139159,NA
"786",786,50,"Normal",0,1.22474487139159,NA
"787",787,50,"Normal",0,1.22474487139159,NA
"788",788,50,"Normal",0,1.22474487139159,NA
"789",789,50,"T",0,1.22474487139159,6
"790",790,50,"Exponential",1.22474487139159,1.22474487139159,NA
"791",791,50,"Log-Normal",2.11700001661267,1.22474487139159,NA
"792",792,50,"Chi-Squared",6,3.46410161513775,6
"793",793,50,"Normal",0,1.18321595661992,NA
"794",794,50,"Normal",0,1.18321595661992,NA
"795",795,50,"Normal",0,1.18321595661992,NA
"796",796,50,"Normal",0,1.18321595661992,NA
"797",797,50,"T",0,1.18321595661992,7
"798",798,50,"Exponential",1.18321595661992,1.18321595661992,NA
"799",799,50,"Log-Normal",2.01375270747048,1.18321595661992,NA
"800",800,50,"Chi-Squared",7,3.74165738677394,7
"801",801,20,"Normal",0,1.73205080756888,NA
"802",802,20,"Normal",0,1.73205080756888,NA
"803",803,20,"Normal",0,1.73205080756888,NA
"804",804,20,"Normal",0,1.73205080756888,NA
"805",805,20,"T",0,1.73205080756888,3
"806",806,20,"Exponential",1.73205080756888,1.73205080756888,NA
"807",807,20,"Log-Normal",4.48168907033806,1.73205080756888,NA
"808",808,20,"Chi-Squared",3,2.44948974278318,3
"809",809,20,"Normal",0,1.4142135623731,NA
"810",810,20,"Normal",0,1.4142135623731,NA
"811",811,20,"Normal",0,1.4142135623731,NA
"812",812,20,"Normal",0,1.4142135623731,NA
"813",813,20,"T",0,1.4142135623731,4
"814",814,20,"Exponential",1.4142135623731,1.4142135623731,NA
"815",815,20,"Log-Normal",2.71828182845905,1.4142135623731,NA
"816",816,20,"Chi-Squared",4,2.82842712474619,4
"817",817,20,"Normal",0,1.29099444873581,NA
"818",818,20,"Normal",0,1.29099444873581,NA
"819",819,20,"Normal",0,1.29099444873581,NA
"820",820,20,"Normal",0,1.29099444873581,NA
"821",821,20,"T",0,1.29099444873581,5
"822",822,20,"Exponential",1.29099444873581,1.29099444873581,NA
"823",823,20,"Log-Normal",2.30097589089283,1.29099444873581,NA
"824",824,20,"Chi-Squared",5,3.16227766016838,5
"825",825,20,"Normal",0,1.22474487139159,NA
"826",826,20,"Normal",0,1.22474487139159,NA
"827",827,20,"Normal",0,1.22474487139159,NA
"828",828,20,"Normal",0,1.22474487139159,NA
"829",829,20,"T",0,1.22474487139159,6
"830",830,20,"Exponential",1.22474487139159,1.22474487139159,NA
"831",831,20,"Log-Normal",2.11700001661267,1.22474487139159,NA
"832",832,20,"Chi-Squared",6,3.46410161513775,6
"833",833,20,"Normal",0,1.18321595661992,NA
"834",834,20,"Normal",0,1.18321595661992,NA
"835",835,20,"Normal",0,1.18321595661992,NA
"836",836,20,"Normal",0,1.18321595661992,NA
"837",837,20,"T",0,1.18321595661992,7
"838",838,20,"Exponential",1.18321595661992,1.18321595661992,NA
"839",839,20,"Log-Normal",2.01375270747048,1.18321595661992,NA
"840",840,20,"Chi-Squared",7,3.74165738677394,7
"841",841,30,"Normal",0,1.73205080756888,NA
"842",842,30,"Normal",0,1.73205080756888,NA
"843",843,30,"Normal",0,1.73205080756888,NA
"844",844,30,"Normal",0,1.73205080756888,NA
"845",845,30,"T",0,1.73205080756888,3
"846",846,30,"Exponential",1.73205080756888,1.73205080756888,NA
"847",847,30,"Log-Normal",4.48168907033806,1.73205080756888,NA
"848",848,30,"Chi-Squared",3,2.44948974278318,3
"849",849,30,"Normal",0,1.4142135623731,NA
"850",850,30,"Normal",0,1.4142135623731,NA
"851",851,30,"Normal",0,1.4142135623731,NA
"852",852,30,"Normal",0,1.4142135623731,NA
"853",853,30,"T",0,1.4142135623731,4
"854",854,30,"Exponential",1.4142135623731,1.4142135623731,NA
"855",855,30,"Log-Normal",2.71828182845905,1.4142135623731,NA
"856",856,30,"Chi-Squared",4,2.82842712474619,4
"857",857,30,"Normal",0,1.29099444873581,NA
"858",858,30,"Normal",0,1.29099444873581,NA
"859",859,30,"Normal",0,1.29099444873581,NA
"860",860,30,"Normal",0,1.29099444873581,NA
"861",861,30,"T",0,1.29099444873581,5
"862",862,30,"Exponential",1.29099444873581,1.29099444873581,NA
"863",863,30,"Log-Normal",2.30097589089283,1.29099444873581,NA
"864",864,30,"Chi-Squared",5,3.16227766016838,5
"865",865,30,"Normal",0,1.22474487139159,NA
"866",866,30,"Normal",0,1.22474487139159,NA
"867",867,30,"Normal",0,1.22474487139159,NA
"868",868,30,"Normal",0,1.22474487139159,NA
"869",869,30,"T",0,1.22474487139159,6
"870",870,30,"Exponential",1.22474487139159,1.22474487139159,NA
"871",871,30,"Log-Normal",2.11700001661267,1.22474487139159,NA
"872",872,30,"Chi-Squared",6,3.46410161513775,6
"873",873,30,"Normal",0,1.18321595661992,NA
"874",874,30,"Normal",0,1.18321595661992,NA
"875",875,30,"Normal",0,1.18321595661992,NA
"876",876,30,"Normal",0,1.18321595661992,NA
"877",877,30,"T",0,1.18321595661992,7
"878",878,30,"Exponential",1.18321595661992,1.18321595661992,NA
"879",879,30,"Log-Normal",2.01375270747048,1.18321595661992,NA
"880",880,30,"Chi-Squared",7,3.74165738677394,7
"881",881,40,"Normal",0,1.73205080756888,NA
"882",882,40,"Normal",0,1.73205080756888,NA
"883",883,40,"Normal",0,1.73205080756888,NA
"884",884,40,"Normal",0,1.73205080756888,NA
"885",885,40,"T",0,1.73205080756888,3
"886",886,40,"Exponential",1.73205080756888,1.73205080756888,NA
"887",887,40,"Log-Normal",4.48168907033806,1.73205080756888,NA
"888",888,40,"Chi-Squared",3,2.44948974278318,3
"889",889,40,"Normal",0,1.4142135623731,NA
"890",890,40,"Normal",0,1.4142135623731,NA
"891",891,40,"Normal",0,1.4142135623731,NA
"892",892,40,"Normal",0,1.4142135623731,NA
"893",893,40,"T",0,1.4142135623731,4
"894",894,40,"Exponential",1.4142135623731,1.4142135623731,NA
"895",895,40,"Log-Normal",2.71828182845905,1.4142135623731,NA
"896",896,40,"Chi-Squared",4,2.82842712474619,4
"897",897,40,"Normal",0,1.29099444873581,NA
"898",898,40,"Normal",0,1.29099444873581,NA
"899",899,40,"Normal",0,1.29099444873581,NA
"900",900,40,"Normal",0,1.29099444873581,NA
"901",901,40,"T",0,1.29099444873581,5
"902",902,40,"Exponential",1.29099444873581,1.29099444873581,NA
"903",903,40,"Log-Normal",2.30097589089283,1.29099444873581,NA
"904",904,40,"Chi-Squared",5,3.16227766016838,5
"905",905,40,"Normal",0,1.22474487139159,NA
"906",906,40,"Normal",0,1.22474487139159,NA
"907",907,40,"Normal",0,1.22474487139159,NA
"908",908,40,"Normal",0,1.22474487139159,NA
"909",909,40,"T",0,1.22474487139159,6
"910",910,40,"Exponential",1.22474487139159,1.22474487139159,NA
"911",911,40,"Log-Normal",2.11700001661267,1.22474487139159,NA
"912",912,40,"Chi-Squared",6,3.46410161513775,6
"913",913,40,"Normal",0,1.18321595661992,NA
"914",914,40,"Normal",0,1.18321595661992,NA
"915",915,40,"Normal",0,1.18321595661992,NA
"916",916,40,"Normal",0,1.18321595661992,NA
"917",917,40,"T",0,1.18321595661992,7
"918",918,40,"Exponential",1.18321595661992,1.18321595661992,NA
"919",919,40,"Log-Normal",2.01375270747048,1.18321595661992,NA
"920",920,40,"Chi-Squared",7,3.74165738677394,7
"921",921,50,"Normal",0,1.73205080756888,NA
"922",922,50,"Normal",0,1.73205080756888,NA
"923",923,50,"Normal",0,1.73205080756888,NA
"924",924,50,"Normal",0,1.73205080756888,NA
"925",925,50,"T",0,1.73205080756888,3
"926",926,50,"Exponential",1.73205080756888,1.73205080756888,NA
"927",927,50,"Log-Normal",4.48168907033806,1.73205080756888,NA
"928",928,50,"Chi-Squared",3,2.44948974278318,3
"929",929,50,"Normal",0,1.4142135623731,NA
"930",930,50,"Normal",0,1.4142135623731,NA
"931",931,50,"Normal",0,1.4142135623731,NA
"932",932,50,"Normal",0,1.4142135623731,NA
"933",933,50,"T",0,1.4142135623731,4
"934",934,50,"Exponential",1.4142135623731,1.4142135623731,NA
