"","ID","N","radius","startingAngle","sd1","sd2","signal"
"10194",5097,67,4,3.14159265358979,4,4,0
"10195",5098,67,4,3.14159265358979,0.8,0.8,1
"10196",5098,67,4,3.14159265358979,4,4,0
"10197",5099,67,4,3.14159265358979,0.8,1,1
"10198",5099,67,4,3.14159265358979,4,4,0
"10199",5100,67,4,3.14159265358979,0.8,1.33333333333333,1
"10200",5100,67,4,3.14159265358979,4,4,0
"10201",5101,67,4,3.14159265358979,1,0.5,1
"10202",5101,67,4,3.14159265358979,4,4,0
"10203",5102,67,4,3.14159265358979,1,0.571428571428571,1
"10204",5102,67,4,3.14159265358979,4,4,0
"10205",5103,67,4,3.14159265358979,1,0.666666666666667,1
"10206",5103,67,4,3.14159265358979,4,4,0
"10207",5104,67,4,3.14159265358979,1,0.8,1
"10208",5104,67,4,3.14159265358979,4,4,0
"10209",5105,67,4,3.14159265358979,1,1,1
"10210",5105,67,4,3.14159265358979,4,4,0
"10211",5106,67,4,3.14159265358979,1,1.33333333333333,1
"10212",5106,67,4,3.14159265358979,4,4,0
"10213",5107,67,4,3.14159265358979,1.33333333333333,0.5,1
"10214",5107,67,4,3.14159265358979,4,4,0
"10215",5108,67,4,3.14159265358979,1.33333333333333,0.571428571428571,1
"10216",5108,67,4,3.14159265358979,4,4,0
"10217",5109,67,4,3.14159265358979,1.33333333333333,0.666666666666667,1
"10218",5109,67,4,3.14159265358979,4,4,0
"10219",5110,67,4,3.14159265358979,1.33333333333333,0.8,1
"10220",5110,67,4,3.14159265358979,4,4,0
"10221",5111,67,4,3.14159265358979,1.33333333333333,1,1
"10222",5111,67,4,3.14159265358979,4,4,0
"10223",5112,67,4,3.14159265358979,1.33333333333333,1.33333333333333,1
"10224",5112,67,4,3.14159265358979,4,4,0
"10225",5113,100,4,3.14159265358979,0.5,0.5,1
"10226",5113,100,4,3.14159265358979,4,4,0
"10227",5114,100,4,3.14159265358979,0.5,0.571428571428571,1
"10228",5114,100,4,3.14159265358979,4,4,0
"10229",5115,100,4,3.14159265358979,0.5,0.666666666666667,1
"10230",5115,100,4,3.14159265358979,4,4,0
"10231",5116,100,4,3.14159265358979,0.5,0.8,1
"10232",5116,100,4,3.14159265358979,4,4,0
"10233",5117,100,4,3.14159265358979,0.5,1,1
"10234",5117,100,4,3.14159265358979,4,4,0
"10235",5118,100,4,3.14159265358979,0.5,1.33333333333333,1
"10236",5118,100,4,3.14159265358979,4,4,0
"10237",5119,100,4,3.14159265358979,0.571428571428571,0.5,1
"10238",5119,100,4,3.14159265358979,4,4,0
"10239",5120,100,4,3.14159265358979,0.571428571428571,0.571428571428571,1
"10240",5120,100,4,3.14159265358979,4,4,0
"10241",5121,100,4,3.14159265358979,0.571428571428571,0.666666666666667,1
"10242",5121,100,4,3.14159265358979,4,4,0
"10243",5122,100,4,3.14159265358979,0.571428571428571,0.8,1
"10244",5122,100,4,3.14159265358979,4,4,0
"10245",5123,100,4,3.14159265358979,0.571428571428571,1,1
"10246",5123,100,4,3.14159265358979,4,4,0
"10247",5124,100,4,3.14159265358979,0.571428571428571,1.33333333333333,1
"10248",5124,100,4,3.14159265358979,4,4,0
"10249",5125,100,4,3.14159265358979,0.666666666666667,0.5,1
"10250",5125,100,4,3.14159265358979,4,4,0
"10251",5126,100,4,3.14159265358979,0.666666666666667,0.571428571428571,1
"10252",5126,100,4,3.14159265358979,4,4,0
"10253",5127,100,4,3.14159265358979,0.666666666666667,0.666666666666667,1
"10254",5127,100,4,3.14159265358979,4,4,0
"10255",5128,100,4,3.14159265358979,0.666666666666667,0.8,1
"10256",5128,100,4,3.14159265358979,4,4,0
"10257",5129,100,4,3.14159265358979,0.666666666666667,1,1
"10258",5129,100,4,3.14159265358979,4,4,0
"10259",5130,100,4,3.14159265358979,0.666666666666667,1.33333333333333,1
"10260",5130,100,4,3.14159265358979,4,4,0
"10261",5131,100,4,3.14159265358979,0.8,0.5,1
"10262",5131,100,4,3.14159265358979,4,4,0
"10263",5132,100,4,3.14159265358979,0.8,0.571428571428571,1
"10264",5132,100,4,3.14159265358979,4,4,0
"10265",5133,100,4,3.14159265358979,0.8,0.666666666666667,1
"10266",5133,100,4,3.14159265358979,4,4,0
"10267",5134,100,4,3.14159265358979,0.8,0.8,1
"10268",5134,100,4,3.14159265358979,4,4,0
"10269",5135,100,4,3.14159265358979,0.8,1,1
"10270",5135,100,4,3.14159265358979,4,4,0
"10271",5136,100,4,3.14159265358979,0.8,1.33333333333333,1
"10272",5136,100,4,3.14159265358979,4,4,0
"10273",5137,100,4,3.14159265358979,1,0.5,1
"10274",5137,100,4,3.14159265358979,4,4,0
"10275",5138,100,4,3.14159265358979,1,0.571428571428571,1
"10276",5138,100,4,3.14159265358979,4,4,0
"10277",5139,100,4,3.14159265358979,1,0.666666666666667,1
"10278",5139,100,4,3.14159265358979,4,4,0
"10279",5140,100,4,3.14159265358979,1,0.8,1
"10280",5140,100,4,3.14159265358979,4,4,0
"10281",5141,100,4,3.14159265358979,1,1,1
"10282",5141,100,4,3.14159265358979,4,4,0
"10283",5142,100,4,3.14159265358979,1,1.33333333333333,1
"10284",5142,100,4,3.14159265358979,4,4,0
"10285",5143,100,4,3.14159265358979,1.33333333333333,0.5,1
"10286",5143,100,4,3.14159265358979,4,4,0
"10287",5144,100,4,3.14159265358979,1.33333333333333,0.571428571428571,1
"10288",5144,100,4,3.14159265358979,4,4,0
"10289",5145,100,4,3.14159265358979,1.33333333333333,0.666666666666667,1
"10290",5145,100,4,3.14159265358979,4,4,0
"10291",5146,100,4,3.14159265358979,1.33333333333333,0.8,1
"10292",5146,100,4,3.14159265358979,4,4,0
"10293",5147,100,4,3.14159265358979,1.33333333333333,1,1
"10294",5147,100,4,3.14159265358979,4,4,0
"10295",5148,100,4,3.14159265358979,1.33333333333333,1.33333333333333,1
"10296",5148,100,4,3.14159265358979,4,4,0
"10297",5149,133,4,3.14159265358979,0.5,0.5,1
"10298",5149,133,4,3.14159265358979,4,4,0
"10299",5150,133,4,3.14159265358979,0.5,0.571428571428571,1
"10300",5150,133,4,3.14159265358979,4,4,0
"10301",5151,133,4,3.14159265358979,0.5,0.666666666666667,1
"10302",5151,133,4,3.14159265358979,4,4,0
"10303",5152,133,4,3.14159265358979,0.5,0.8,1
"10304",5152,133,4,3.14159265358979,4,4,0
"10305",5153,133,4,3.14159265358979,0.5,1,1
"10306",5153,133,4,3.14159265358979,4,4,0
"10307",5154,133,4,3.14159265358979,0.5,1.33333333333333,1
"10308",5154,133,4,3.14159265358979,4,4,0
"10309",5155,133,4,3.14159265358979,0.571428571428571,0.5,1
"10310",5155,133,4,3.14159265358979,4,4,0
"10311",5156,133,4,3.14159265358979,0.571428571428571,0.571428571428571,1
"10312",5156,133,4,3.14159265358979,4,4,0
"10313",5157,133,4,3.14159265358979,0.571428571428571,0.666666666666667,1
"10314",5157,133,4,3.14159265358979,4,4,0
"10315",5158,133,4,3.14159265358979,0.571428571428571,0.8,1
"10316",5158,133,4,3.14159265358979,4,4,0
"10317",5159,133,4,3.14159265358979,0.571428571428571,1,1
"10318",5159,133,4,3.14159265358979,4,4,0
"10319",5160,133,4,3.14159265358979,0.571428571428571,1.33333333333333,1
"10320",5160,133,4,3.14159265358979,4,4,0
"10321",5161,133,4,3.14159265358979,0.666666666666667,0.5,1
"10322",5161,133,4,3.14159265358979,4,4,0
"10323",5162,133,4,3.14159265358979,0.666666666666667,0.571428571428571,1
"10324",5162,133,4,3.14159265358979,4,4,0
"10325",5163,133,4,3.14159265358979,0.666666666666667,0.666666666666667,1
"10326",5163,133,4,3.14159265358979,4,4,0
"10327",5164,133,4,3.14159265358979,0.666666666666667,0.8,1
"10328",5164,133,4,3.14159265358979,4,4,0
"10329",5165,133,4,3.14159265358979,0.666666666666667,1,1
"10330",5165,133,4,3.14159265358979,4,4,0
"10331",5166,133,4,3.14159265358979,0.666666666666667,1.33333333333333,1
"10332",5166,133,4,3.14159265358979,4,4,0
"10333",5167,133,4,3.14159265358979,0.8,0.5,1
"10334",5167,133,4,3.14159265358979,4,4,0
"10335",5168,133,4,3.14159265358979,0.8,0.571428571428571,1
"10336",5168,133,4,3.14159265358979,4,4,0
"10337",5169,133,4,3.14159265358979,0.8,0.666666666666667,1
"10338",5169,133,4,3.14159265358979,4,4,0
"10339",5170,133,4,3.14159265358979,0.8,0.8,1
"10340",5170,133,4,3.14159265358979,4,4,0
"10341",5171,133,4,3.14159265358979,0.8,1,1
"10342",5171,133,4,3.14159265358979,4,4,0
"10343",5172,133,4,3.14159265358979,0.8,1.33333333333333,1
"10344",5172,133,4,3.14159265358979,4,4,0
"10345",5173,133,4,3.14159265358979,1,0.5,1
"10346",5173,133,4,3.14159265358979,4,4,0
"10347",5174,133,4,3.14159265358979,1,0.571428571428571,1
"10348",5174,133,4,3.14159265358979,4,4,0
"10349",5175,133,4,3.14159265358979,1,0.666666666666667,1
"10350",5175,133,4,3.14159265358979,4,4,0
"10351",5176,133,4,3.14159265358979,1,0.8,1
"10352",5176,133,4,3.14159265358979,4,4,0
"10353",5177,133,4,3.14159265358979,1,1,1
"10354",5177,133,4,3.14159265358979,4,4,0
"10355",5178,133,4,3.14159265358979,1,1.33333333333333,1
"10356",5178,133,4,3.14159265358979,4,4,0
"10357",5179,133,4,3.14159265358979,1.33333333333333,0.5,1
"10358",5179,133,4,3.14159265358979,4,4,0
"10359",5180,133,4,3.14159265358979,1.33333333333333,0.571428571428571,1
"10360",5180,133,4,3.14159265358979,4,4,0
"10361",5181,133,4,3.14159265358979,1.33333333333333,0.666666666666667,1
"10362",5181,133,4,3.14159265358979,4,4,0
"10363",5182,133,4,3.14159265358979,1.33333333333333,0.8,1
"10364",5182,133,4,3.14159265358979,4,4,0
"10365",5183,133,4,3.14159265358979,1.33333333333333,1,1
"10366",5183,133,4,3.14159265358979,4,4,0
"10367",5184,133,4,3.14159265358979,1.33333333333333,1.33333333333333,1
"10368",5184,133,4,3.14159265358979,4,4,0
"10369",5185,167,4,3.14159265358979,0.5,0.5,1
"10370",5185,167,4,3.14159265358979,4,4,0
"10371",5186,167,4,3.14159265358979,0.5,0.571428571428571,1
"10372",5186,167,4,3.14159265358979,4,4,0
"10373",5187,167,4,3.14159265358979,0.5,0.666666666666667,1
"10374",5187,167,4,3.14159265358979,4,4,0
"10375",5188,167,4,3.14159265358979,0.5,0.8,1
"10376",5188,167,4,3.14159265358979,4,4,0
"10377",5189,167,4,3.14159265358979,0.5,1,1
"10378",5189,167,4,3.14159265358979,4,4,0
"10379",5190,167,4,3.14159265358979,0.5,1.33333333333333,1
"10380",5190,167,4,3.14159265358979,4,4,0
"10381",5191,167,4,3.14159265358979,0.571428571428571,0.5,1
"10382",5191,167,4,3.14159265358979,4,4,0
"10383",5192,167,4,3.14159265358979,0.571428571428571,0.571428571428571,1
"10384",5192,167,4,3.14159265358979,4,4,0
"10385",5193,167,4,3.14159265358979,0.571428571428571,0.666666666666667,1
"10386",5193,167,4,3.14159265358979,4,4,0
"10387",5194,167,4,3.14159265358979,0.571428571428571,0.8,1
"10388",5194,167,4,3.14159265358979,4,4,0
"10389",5195,167,4,3.14159265358979,0.571428571428571,1,1
"10390",5195,167,4,3.14159265358979,4,4,0
"10391",5196,167,4,3.14159265358979,0.571428571428571,1.33333333333333,1
"10392",5196,167,4,3.14159265358979,4,4,0
"10393",5197,167,4,3.14159265358979,0.666666666666667,0.5,1
"10394",5197,167,4,3.14159265358979,4,4,0
"10395",5198,167,4,3.14159265358979,0.666666666666667,0.571428571428571,1
"10396",5198,167,4,3.14159265358979,4,4,0
"10397",5199,167,4,3.14159265358979,0.666666666666667,0.666666666666667,1
"10398",5199,167,4,3.14159265358979,4,4,0
"10399",5200,167,4,3.14159265358979,0.666666666666667,0.8,1
"10400",5200,167,4,3.14159265358979,4,4,0
"10401",5201,167,4,3.14159265358979,0.666666666666667,1,1
"10402",5201,167,4,3.14159265358979,4,4,0
"10403",5202,167,4,3.14159265358979,0.666666666666667,1.33333333333333,1
"10404",5202,167,4,3.14159265358979,4,4,0
"10405",5203,167,4,3.14159265358979,0.8,0.5,1
"10406",5203,167,4,3.14159265358979,4,4,0
"10407",5204,167,4,3.14159265358979,0.8,0.571428571428571,1
"10408",5204,167,4,3.14159265358979,4,4,0
"10409",5205,167,4,3.14159265358979,0.8,0.666666666666667,1
"10410",5205,167,4,3.14159265358979,4,4,0
"10411",5206,167,4,3.14159265358979,0.8,0.8,1
"10412",5206,167,4,3.14159265358979,4,4,0
"10413",5207,167,4,3.14159265358979,0.8,1,1
"10414",5207,167,4,3.14159265358979,4,4,0
"10415",5208,167,4,3.14159265358979,0.8,1.33333333333333,1
"10416",5208,167,4,3.14159265358979,4,4,0
"10417",5209,167,4,3.14159265358979,1,0.5,1
"10418",5209,167,4,3.14159265358979,4,4,0
"10419",5210,167,4,3.14159265358979,1,0.571428571428571,1
"10420",5210,167,4,3.14159265358979,4,4,0
"10421",5211,167,4,3.14159265358979,1,0.666666666666667,1
"10422",5211,167,4,3.14159265358979,4,4,0
"10423",5212,167,4,3.14159265358979,1,0.8,1
"10424",5212,167,4,3.14159265358979,4,4,0
"10425",5213,167,4,3.14159265358979,1,1,1
"10426",5213,167,4,3.14159265358979,4,4,0
"10427",5214,167,4,3.14159265358979,1,1.33333333333333,1
"10428",5214,167,4,3.14159265358979,4,4,0
"10429",5215,167,4,3.14159265358979,1.33333333333333,0.5,1
"10430",5215,167,4,3.14159265358979,4,4,0
"10431",5216,167,4,3.14159265358979,1.33333333333333,0.571428571428571,1
"10432",5216,167,4,3.14159265358979,4,4,0
"10433",5217,167,4,3.14159265358979,1.33333333333333,0.666666666666667,1
"10434",5217,167,4,3.14159265358979,4,4,0
"10435",5218,167,4,3.14159265358979,1.33333333333333,0.8,1
"10436",5218,167,4,3.14159265358979,4,4,0
"10437",5219,167,4,3.14159265358979,1.33333333333333,1,1
"10438",5219,167,4,3.14159265358979,4,4,0
"10439",5220,167,4,3.14159265358979,1.33333333333333,1.33333333333333,1
"10440",5220,167,4,3.14159265358979,4,4,0
"10441",5221,33,4,3.92699081698724,0.5,0.5,1
"10442",5221,33,4,3.92699081698724,4,4,0
"10443",5222,33,4,3.92699081698724,0.5,0.571428571428571,1
"10444",5222,33,4,3.92699081698724,4,4,0
"10445",5223,33,4,3.92699081698724,0.5,0.666666666666667,1
"10446",5223,33,4,3.92699081698724,4,4,0
"10447",5224,33,4,3.92699081698724,0.5,0.8,1
"10448",5224,33,4,3.92699081698724,4,4,0
"10449",5225,33,4,3.92699081698724,0.5,1,1
"10450",5225,33,4,3.92699081698724,4,4,0
"10451",5226,33,4,3.92699081698724,0.5,1.33333333333333,1
"10452",5226,33,4,3.92699081698724,4,4,0
"10453",5227,33,4,3.92699081698724,0.571428571428571,0.5,1
"10454",5227,33,4,3.92699081698724,4,4,0
"10455",5228,33,4,3.92699081698724,0.571428571428571,0.571428571428571,1
"10456",5228,33,4,3.92699081698724,4,4,0
"10457",5229,33,4,3.92699081698724,0.571428571428571,0.666666666666667,1
"10458",5229,33,4,3.92699081698724,4,4,0
"10459",5230,33,4,3.92699081698724,0.571428571428571,0.8,1
"10460",5230,33,4,3.92699081698724,4,4,0
"10461",5231,33,4,3.92699081698724,0.571428571428571,1,1
"10462",5231,33,4,3.92699081698724,4,4,0
"10463",5232,33,4,3.92699081698724,0.571428571428571,1.33333333333333,1
"10464",5232,33,4,3.92699081698724,4,4,0
"10465",5233,33,4,3.92699081698724,0.666666666666667,0.5,1
"10466",5233,33,4,3.92699081698724,4,4,0
"10467",5234,33,4,3.92699081698724,0.666666666666667,0.571428571428571,1
"10468",5234,33,4,3.92699081698724,4,4,0
"10469",5235,33,4,3.92699081698724,0.666666666666667,0.666666666666667,1
"10470",5235,33,4,3.92699081698724,4,4,0
"10471",5236,33,4,3.92699081698724,0.666666666666667,0.8,1
"10472",5236,33,4,3.92699081698724,4,4,0
"10473",5237,33,4,3.92699081698724,0.666666666666667,1,1
"10474",5237,33,4,3.92699081698724,4,4,0
"10475",5238,33,4,3.92699081698724,0.666666666666667,1.33333333333333,1
"10476",5238,33,4,3.92699081698724,4,4,0
"10477",5239,33,4,3.92699081698724,0.8,0.5,1
"10478",5239,33,4,3.92699081698724,4,4,0
"10479",5240,33,4,3.92699081698724,0.8,0.571428571428571,1
"10480",5240,33,4,3.92699081698724,4,4,0
"10481",5241,33,4,3.92699081698724,0.8,0.666666666666667,1
"10482",5241,33,4,3.92699081698724,4,4,0
"10483",5242,33,4,3.92699081698724,0.8,0.8,1
"10484",5242,33,4,3.92699081698724,4,4,0
"10485",5243,33,4,3.92699081698724,0.8,1,1
"10486",5243,33,4,3.92699081698724,4,4,0
"10487",5244,33,4,3.92699081698724,0.8,1.33333333333333,1
"10488",5244,33,4,3.92699081698724,4,4,0
"10489",5245,33,4,3.92699081698724,1,0.5,1
"10490",5245,33,4,3.92699081698724,4,4,0
"10491",5246,33,4,3.92699081698724,1,0.571428571428571,1
"10492",5246,33,4,3.92699081698724,4,4,0
"10493",5247,33,4,3.92699081698724,1,0.666666666666667,1
"10494",5247,33,4,3.92699081698724,4,4,0
"10495",5248,33,4,3.92699081698724,1,0.8,1
"10496",5248,33,4,3.92699081698724,4,4,0
"10497",5249,33,4,3.92699081698724,1,1,1
"10498",5249,33,4,3.92699081698724,4,4,0
"10499",5250,33,4,3.92699081698724,1,1.33333333333333,1
"10500",5250,33,4,3.92699081698724,4,4,0
"10501",5251,33,4,3.92699081698724,1.33333333333333,0.5,1
"10502",5251,33,4,3.92699081698724,4,4,0
"10503",5252,33,4,3.92699081698724,1.33333333333333,0.571428571428571,1
"10504",5252,33,4,3.92699081698724,4,4,0
"10505",5253,33,4,3.92699081698724,1.33333333333333,0.666666666666667,1
"10506",5253,33,4,3.92699081698724,4,4,0
"10507",5254,33,4,3.92699081698724,1.33333333333333,0.8,1
"10508",5254,33,4,3.92699081698724,4,4,0
"10509",5255,33,4,3.92699081698724,1.33333333333333,1,1
"10510",5255,33,4,3.92699081698724,4,4,0
"10511",5256,33,4,3.92699081698724,1.33333333333333,1.33333333333333,1
"10512",5256,33,4,3.92699081698724,4,4,0
"10513",5257,67,4,3.92699081698724,0.5,0.5,1
"10514",5257,67,4,3.92699081698724,4,4,0
"10515",5258,67,4,3.92699081698724,0.5,0.571428571428571,1
"10516",5258,67,4,3.92699081698724,4,4,0
"10517",5259,67,4,3.92699081698724,0.5,0.666666666666667,1
"10518",5259,67,4,3.92699081698724,4,4,0
"10519",5260,67,4,3.92699081698724,0.5,0.8,1
"10520",5260,67,4,3.92699081698724,4,4,0
"10521",5261,67,4,3.92699081698724,0.5,1,1
"10522",5261,67,4,3.92699081698724,4,4,0
"10523",5262,67,4,3.92699081698724,0.5,1.33333333333333,1
"10524",5262,67,4,3.92699081698724,4,4,0
"10525",5263,67,4,3.92699081698724,0.571428571428571,0.5,1
"10526",5263,67,4,3.92699081698724,4,4,0
"10527",5264,67,4,3.92699081698724,0.571428571428571,0.571428571428571,1
"10528",5264,67,4,3.92699081698724,4,4,0
"10529",5265,67,4,3.92699081698724,0.571428571428571,0.666666666666667,1
"10530",5265,67,4,3.92699081698724,4,4,0
"10531",5266,67,4,3.92699081698724,0.571428571428571,0.8,1
"10532",5266,67,4,3.92699081698724,4,4,0
"10533",5267,67,4,3.92699081698724,0.571428571428571,1,1
"10534",5267,67,4,3.92699081698724,4,4,0
"10535",5268,67,4,3.92699081698724,0.571428571428571,1.33333333333333,1
"10536",5268,67,4,3.92699081698724,4,4,0
"10537",5269,67,4,3.92699081698724,0.666666666666667,0.5,1
"10538",5269,67,4,3.92699081698724,4,4,0
"10539",5270,67,4,3.92699081698724,0.666666666666667,0.571428571428571,1
"10540",5270,67,4,3.92699081698724,4,4,0
"10541",5271,67,4,3.92699081698724,0.666666666666667,0.666666666666667,1
"10542",5271,67,4,3.92699081698724,4,4,0
"10543",5272,67,4,3.92699081698724,0.666666666666667,0.8,1
"10544",5272,67,4,3.92699081698724,4,4,0
"10545",5273,67,4,3.92699081698724,0.666666666666667,1,1
"10546",5273,67,4,3.92699081698724,4,4,0
"10547",5274,67,4,3.92699081698724,0.666666666666667,1.33333333333333,1
"10548",5274,67,4,3.92699081698724,4,4,0
"10549",5275,67,4,3.92699081698724,0.8,0.5,1
"10550",5275,67,4,3.92699081698724,4,4,0
"10551",5276,67,4,3.92699081698724,0.8,0.571428571428571,1
"10552",5276,67,4,3.92699081698724,4,4,0
"10553",5277,67,4,3.92699081698724,0.8,0.666666666666667,1
"10554",5277,67,4,3.92699081698724,4,4,0
"10555",5278,67,4,3.92699081698724,0.8,0.8,1
"10556",5278,67,4,3.92699081698724,4,4,0
"10557",5279,67,4,3.92699081698724,0.8,1,1
"10558",5279,67,4,3.92699081698724,4,4,0
"10559",5280,67,4,3.92699081698724,0.8,1.33333333333333,1
"10560",5280,67,4,3.92699081698724,4,4,0
"10561",5281,67,4,3.92699081698724,1,0.5,1
"10562",5281,67,4,3.92699081698724,4,4,0
"10563",5282,67,4,3.92699081698724,1,0.571428571428571,1
"10564",5282,67,4,3.92699081698724,4,4,0
"10565",5283,67,4,3.92699081698724,1,0.666666666666667,1
"10566",5283,67,4,3.92699081698724,4,4,0
"10567",5284,67,4,3.92699081698724,1,0.8,1
"10568",5284,67,4,3.92699081698724,4,4,0
"10569",5285,67,4,3.92699081698724,1,1,1
"10570",5285,67,4,3.92699081698724,4,4,0
"10571",5286,67,4,3.92699081698724,1,1.33333333333333,1
"10572",5286,67,4,3.92699081698724,4,4,0
"10573",5287,67,4,3.92699081698724,1.33333333333333,0.5,1
"10574",5287,67,4,3.92699081698724,4,4,0
"10575",5288,67,4,3.92699081698724,1.33333333333333,0.571428571428571,1
"10576",5288,67,4,3.92699081698724,4,4,0
"10577",5289,67,4,3.92699081698724,1.33333333333333,0.666666666666667,1
"10578",5289,67,4,3.92699081698724,4,4,0
"10579",5290,67,4,3.92699081698724,1.33333333333333,0.8,1
"10580",5290,67,4,3.92699081698724,4,4,0
"10581",5291,67,4,3.92699081698724,1.33333333333333,1,1
"10582",5291,67,4,3.92699081698724,4,4,0
"10583",5292,67,4,3.92699081698724,1.33333333333333,1.33333333333333,1
"10584",5292,67,4,3.92699081698724,4,4,0
"10585",5293,100,4,3.92699081698724,0.5,0.5,1
"10586",5293,100,4,3.92699081698724,4,4,0
"10587",5294,100,4,3.92699081698724,0.5,0.571428571428571,1
"10588",5294,100,4,3.92699081698724,4,4,0
"10589",5295,100,4,3.92699081698724,0.5,0.666666666666667,1
"10590",5295,100,4,3.92699081698724,4,4,0
"10591",5296,100,4,3.92699081698724,0.5,0.8,1
"10592",5296,100,4,3.92699081698724,4,4,0
"10593",5297,100,4,3.92699081698724,0.5,1,1
"10594",5297,100,4,3.92699081698724,4,4,0
"10595",5298,100,4,3.92699081698724,0.5,1.33333333333333,1
"10596",5298,100,4,3.92699081698724,4,4,0
"10597",5299,100,4,3.92699081698724,0.571428571428571,0.5,1
"10598",5299,100,4,3.92699081698724,4,4,0
"10599",5300,100,4,3.92699081698724,0.571428571428571,0.571428571428571,1
"10600",5300,100,4,3.92699081698724,4,4,0
"10601",5301,100,4,3.92699081698724,0.571428571428571,0.666666666666667,1
"10602",5301,100,4,3.92699081698724,4,4,0
"10603",5302,100,4,3.92699081698724,0.571428571428571,0.8,1
"10604",5302,100,4,3.92699081698724,4,4,0
"10605",5303,100,4,3.92699081698724,0.571428571428571,1,1
"10606",5303,100,4,3.92699081698724,4,4,0
"10607",5304,100,4,3.92699081698724,0.571428571428571,1.33333333333333,1
"10608",5304,100,4,3.92699081698724,4,4,0
"10609",5305,100,4,3.92699081698724,0.666666666666667,0.5,1
"10610",5305,100,4,3.92699081698724,4,4,0
"10611",5306,100,4,3.92699081698724,0.666666666666667,0.571428571428571,1
"10612",5306,100,4,3.92699081698724,4,4,0
"10613",5307,100,4,3.92699081698724,0.666666666666667,0.666666666666667,1
"10614",5307,100,4,3.92699081698724,4,4,0
"10615",5308,100,4,3.92699081698724,0.666666666666667,0.8,1
"10616",5308,100,4,3.92699081698724,4,4,0
"10617",5309,100,4,3.92699081698724,0.666666666666667,1,1
"10618",5309,100,4,3.92699081698724,4,4,0
"10619",5310,100,4,3.92699081698724,0.666666666666667,1.33333333333333,1
"10620",5310,100,4,3.92699081698724,4,4,0
"10621",5311,100,4,3.92699081698724,0.8,0.5,1
"10622",5311,100,4,3.92699081698724,4,4,0
"10623",5312,100,4,3.92699081698724,0.8,0.571428571428571,1
"10624",5312,100,4,3.92699081698724,4,4,0
"10625",5313,100,4,3.92699081698724,0.8,0.666666666666667,1
"10626",5313,100,4,3.92699081698724,4,4,0
"10627",5314,100,4,3.92699081698724,0.8,0.8,1
"10628",5314,100,4,3.92699081698724,4,4,0
"10629",5315,100,4,3.92699081698724,0.8,1,1
"10630",5315,100,4,3.92699081698724,4,4,0
"10631",5316,100,4,3.92699081698724,0.8,1.33333333333333,1
"10632",5316,100,4,3.92699081698724,4,4,0
"10633",5317,100,4,3.92699081698724,1,0.5,1
"10634",5317,100,4,3.92699081698724,4,4,0
"10635",5318,100,4,3.92699081698724,1,0.571428571428571,1
"10636",5318,100,4,3.92699081698724,4,4,0
"10637",5319,100,4,3.92699081698724,1,0.666666666666667,1
"10638",5319,100,4,3.92699081698724,4,4,0
"10639",5320,100,4,3.92699081698724,1,0.8,1
"10640",5320,100,4,3.92699081698724,4,4,0
"10641",5321,100,4,3.92699081698724,1,1,1
"10642",5321,100,4,3.92699081698724,4,4,0
"10643",5322,100,4,3.92699081698724,1,1.33333333333333,1
"10644",5322,100,4,3.92699081698724,4,4,0
"10645",5323,100,4,3.92699081698724,1.33333333333333,0.5,1
"10646",5323,100,4,3.92699081698724,4,4,0
"10647",5324,100,4,3.92699081698724,1.33333333333333,0.571428571428571,1
"10648",5324,100,4,3.92699081698724,4,4,0
"10649",5325,100,4,3.92699081698724,1.33333333333333,0.666666666666667,1
"10650",5325,100,4,3.92699081698724,4,4,0
"10651",5326,100,4,3.92699081698724,1.33333333333333,0.8,1
"10652",5326,100,4,3.92699081698724,4,4,0
"10653",5327,100,4,3.92699081698724,1.33333333333333,1,1
"10654",5327,100,4,3.92699081698724,4,4,0
"10655",5328,100,4,3.92699081698724,1.33333333333333,1.33333333333333,1
"10656",5328,100,4,3.92699081698724,4,4,0
"10657",5329,133,4,3.92699081698724,0.5,0.5,1
"10658",5329,133,4,3.92699081698724,4,4,0
"10659",5330,133,4,3.92699081698724,0.5,0.571428571428571,1
"10660",5330,133,4,3.92699081698724,4,4,0
"10661",5331,133,4,3.92699081698724,0.5,0.666666666666667,1
"10662",5331,133,4,3.92699081698724,4,4,0
"10663",5332,133,4,3.92699081698724,0.5,0.8,1
"10664",5332,133,4,3.92699081698724,4,4,0
"10665",5333,133,4,3.92699081698724,0.5,1,1
"10666",5333,133,4,3.92699081698724,4,4,0
"10667",5334,133,4,3.92699081698724,0.5,1.33333333333333,1
"10668",5334,133,4,3.92699081698724,4,4,0
"10669",5335,133,4,3.92699081698724,0.571428571428571,0.5,1
"10670",5335,133,4,3.92699081698724,4,4,0
"10671",5336,133,4,3.92699081698724,0.571428571428571,0.571428571428571,1
"10672",5336,133,4,3.92699081698724,4,4,0
"10673",5337,133,4,3.92699081698724,0.571428571428571,0.666666666666667,1
"10674",5337,133,4,3.92699081698724,4,4,0
"10675",5338,133,4,3.92699081698724,0.571428571428571,0.8,1
"10676",5338,133,4,3.92699081698724,4,4,0
"10677",5339,133,4,3.92699081698724,0.571428571428571,1,1
"10678",5339,133,4,3.92699081698724,4,4,0
"10679",5340,133,4,3.92699081698724,0.571428571428571,1.33333333333333,1
"10680",5340,133,4,3.92699081698724,4,4,0
