"","ID","n","ar_order","ma_order","ar_mag","ma_mag","signal"
"3411",3411,400,1,0,0.7,0.8,1
"3412",3412,400,1,0,0.3,0.8,1
"3413",3413,400,1,0,0.5,0.8,1
"3414",3414,400,1,0,0.7,0.8,1
"3415",3415,400,1,0,0.8,0.8,1
"3416",3416,400,1,0,0.6,0.8,1
"3417",3417,400,1,0,0.5,0.8,1
"3418",3418,400,1,0,0.7,0.8,1
"3419",3419,400,1,0,0.5,0.8,1
"3420",3420,400,1,0,0.5,0.8,1
"3421",3421,400,1,1,0.5,0.9,1
"3422",3422,400,1,1,0.6,0.9,1
"3423",3423,400,1,1,0.7,0.3,1
"3424",3424,400,1,1,0.6,0.3,1
"3425",3425,400,1,1,0.5,0.7,1
"3426",3426,400,1,1,0.9,0.3,1
"3427",3427,400,1,1,0.8,0.3,1
"3428",3428,400,1,1,0.7,0.3,1
"3429",3429,400,1,1,0.7,0.3,1
"3430",3430,400,1,1,0.7,0.9,1
"3431",3431,400,1,1,0.9,0.8,1
"3432",3432,400,1,1,0.5,0.7,1
"3433",3433,400,1,1,0.3,0.9,1
"3434",3434,400,1,1,0.7,0.9,1
"3435",3435,400,1,1,0.8,0.9,1
"3436",3436,400,1,1,0.5,0.5,1
"3437",3437,400,1,1,0.6,0.6,1
"3438",3438,400,1,1,0.8,0.8,1
"3439",3439,400,1,1,0.6,0.8,1
"3440",3440,400,1,1,0.5,0.6,1
"3441",3441,400,1,1,0.5,0.8,1
"3442",3442,400,1,1,0.8,0.5,1
"3443",3443,400,1,1,0.7,0.3,1
"3444",3444,400,1,1,0.8,0.8,1
"3445",3445,400,1,1,0.9,0.3,1
"3446",3446,400,1,1,0.8,0.7,1
"3447",3447,400,1,1,0.3,0.7,1
"3448",3448,400,1,1,0.8,0.3,1
"3449",3449,400,1,1,0.8,0.7,1
"3450",3450,400,1,1,0.7,0.8,1
"3451",3451,400,1,1,0.3,0.7,1
"3452",3452,400,1,1,0.6,0.8,1
"3453",3453,400,1,1,0.6,0.5,1
"3454",3454,400,1,1,0.6,0.7,1
"3455",3455,400,1,1,0.6,0.7,1
"3456",3456,400,1,1,0.9,0.8,1
"3457",3457,500,0,0,0,0,0
"3458",3458,500,0,0,0,0,0
"3459",3459,500,0,0,0,0,0
"3460",3460,500,0,0,0,0,0
"3461",3461,500,0,0,0,0,0
"3462",3462,500,0,0,0,0,0
"3463",3463,500,0,0,0,0,0
"3464",3464,500,0,0,0,0,0
"3465",3465,500,0,0,0,0,0
"3466",3466,500,0,0,0,0,0
"3467",3467,500,0,0,0,0,0
"3468",3468,500,0,0,0,0,0
"3469",3469,500,0,0,0,0,0
"3470",3470,500,0,0,0,0,0
"3471",3471,500,0,0,0,0,0
"3472",3472,500,0,0,0,0,0
"3473",3473,500,0,0,0,0,0
"3474",3474,500,0,0,0,0,0
"3475",3475,500,0,0,0,0,0
"3476",3476,500,0,0,0,0,0
"3477",3477,500,0,0,0,0,0
"3478",3478,500,0,0,0,0,0
"3479",3479,500,0,0,0,0,0
"3480",3480,500,0,0,0,0,0
"3481",3481,500,0,0,0,0,0
"3482",3482,500,0,0,0,0,0
"3483",3483,500,0,0,0,0,0
"3484",3484,500,0,0,0,0,0
"3485",3485,500,0,0,0,0,0
"3486",3486,500,0,0,0,0,0
"3487",3487,500,0,0,0,0,0
"3488",3488,500,0,0,0,0,0
"3489",3489,500,0,0,0,0,0
"3490",3490,500,0,0,0,0,0
"3491",3491,500,0,0,0,0,0
"3492",3492,500,0,0,0,0,0
"3493",3493,500,0,1,0,0.9,1
"3494",3494,500,0,1,0,0.5,1
"3495",3495,500,0,1,0,0.8,1
"3496",3496,500,0,1,0,0.9,1
"3497",3497,500,0,1,0,0.3,1
"3498",3498,500,0,1,0,0.5,1
"3499",3499,500,0,1,0,0.7,1
"3500",3500,500,0,1,0,0.3,1
"3501",3501,500,0,1,0,0.3,1
"3502",3502,500,0,1,0,0.5,1
"3503",3503,500,0,1,0,0.8,1
"3504",3504,500,0,1,0,0.7,1
"3505",3505,500,0,1,0,0.6,1
"3506",3506,500,0,1,0,0.3,1
"3507",3507,500,0,1,0,0.5,1
"3508",3508,500,0,1,0,0.6,1
"3509",3509,500,0,1,0,0.8,1
"3510",3510,500,0,1,0,0.6,1
"3511",3511,500,0,1,0,0.5,1
"3512",3512,500,0,1,0,0.6,1
"3513",3513,500,0,1,0,0.5,1
"3514",3514,500,0,1,0,0.6,1
"3515",3515,500,0,1,0,0.7,1
"3516",3516,500,0,1,0,0.5,1
"3517",3517,500,0,1,0,0.6,1
"3518",3518,500,0,1,0,0.7,1
"3519",3519,500,0,1,0,0.8,1
"3520",3520,500,0,1,0,0.9,1
"3521",3521,500,0,1,0,0.3,1
"3522",3522,500,0,1,0,0.5,1
"3523",3523,500,0,1,0,0.5,1
"3524",3524,500,0,1,0,0.6,1
"3525",3525,500,0,1,0,0.8,1
"3526",3526,500,0,1,0,0.5,1
"3527",3527,500,0,1,0,0.3,1
"3528",3528,500,0,1,0,0.8,1
"3529",3529,500,1,0,0.9,0.8,1
"3530",3530,500,1,0,0.6,0.8,1
"3531",3531,500,1,0,0.3,0.8,1
"3532",3532,500,1,0,0.9,0.8,1
"3533",3533,500,1,0,0.5,0.8,1
"3534",3534,500,1,0,0.5,0.8,1
"3535",3535,500,1,0,0.8,0.8,1
"3536",3536,500,1,0,0.3,0.8,1
"3537",3537,500,1,0,0.8,0.8,1
"3538",3538,500,1,0,0.6,0.8,1
"3539",3539,500,1,0,0.3,0.8,1
"3540",3540,500,1,0,0.9,0.8,1
"3541",3541,500,1,0,0.3,0.8,1
"3542",3542,500,1,0,0.3,0.8,1
"3543",3543,500,1,0,0.8,0.8,1
"3544",3544,500,1,0,0.7,0.8,1
"3545",3545,500,1,0,0.3,0.8,1
"3546",3546,500,1,0,0.9,0.8,1
"3547",3547,500,1,0,0.7,0.8,1
"3548",3548,500,1,0,0.7,0.8,1
"3549",3549,500,1,0,0.3,0.8,1
"3550",3550,500,1,0,0.6,0.8,1
"3551",3551,500,1,0,0.6,0.8,1
"3552",3552,500,1,0,0.3,0.8,1
"3553",3553,500,1,0,0.9,0.8,1
"3554",3554,500,1,0,0.6,0.8,1
"3555",3555,500,1,0,0.9,0.8,1
"3556",3556,500,1,0,0.5,0.8,1
"3557",3557,500,1,0,0.7,0.8,1
"3558",3558,500,1,0,0.7,0.8,1
"3559",3559,500,1,0,0.7,0.8,1
"3560",3560,500,1,0,0.7,0.8,1
"3561",3561,500,1,0,0.3,0.8,1
"3562",3562,500,1,0,0.9,0.8,1
"3563",3563,500,1,0,0.8,0.8,1
"3564",3564,500,1,0,0.6,0.8,1
"3565",3565,500,1,1,0.9,0.3,1
"3566",3566,500,1,1,0.5,0.7,1
"3567",3567,500,1,1,0.8,0.3,1
"3568",3568,500,1,1,0.5,0.3,1
"3569",3569,500,1,1,0.9,0.8,1
"3570",3570,500,1,1,0.7,0.5,1
"3571",3571,500,1,1,0.7,0.3,1
"3572",3572,500,1,1,0.6,0.7,1
"3573",3573,500,1,1,0.8,0.7,1
"3574",3574,500,1,1,0.7,0.5,1
"3575",3575,500,1,1,0.3,0.8,1
"3576",3576,500,1,1,0.3,0.6,1
"3577",3577,500,1,1,0.3,0.9,1
"3578",3578,500,1,1,0.3,0.5,1
"3579",3579,500,1,1,0.6,0.7,1
"3580",3580,500,1,1,0.8,0.3,1
"3581",3581,500,1,1,0.3,0.6,1
"3582",3582,500,1,1,0.9,0.5,1
"3583",3583,500,1,1,0.7,0.8,1
"3584",3584,500,1,1,0.9,0.6,1
"3585",3585,500,1,1,0.8,0.5,1
"3586",3586,500,1,1,0.6,0.9,1
"3587",3587,500,1,1,0.9,0.3,1
"3588",3588,500,1,1,0.8,0.9,1
"3589",3589,500,1,1,0.3,0.5,1
"3590",3590,500,1,1,0.8,0.7,1
"3591",3591,500,1,1,0.7,0.8,1
"3592",3592,500,1,1,0.8,0.9,1
"3593",3593,500,1,1,0.9,0.8,1
"3594",3594,500,1,1,0.9,0.8,1
"3595",3595,500,1,1,0.9,0.5,1
"3596",3596,500,1,1,0.3,0.6,1
"3597",3597,500,1,1,0.6,0.7,1
"3598",3598,500,1,1,0.8,0.6,1
"3599",3599,500,1,1,0.5,0.9,1
"3600",3600,500,1,1,0.3,0.9,1
